uid,name,address,discord_handle,option,weight,time
9106,AlanWei,0xc341683d1ee57b13ab90a1fc00f38dc6f7afdd14,akounomamajia#0,9526,1,0
27191,owenzhang,0x29faeb62f4e9e1456c2feed5c6f27b13fae91dae,owenzhang#0,9526,1,0
27779,Thomas.dh,0x991b1ade06d49454fd7a2caeaf31f908e00d1c63,nirvana.dinghui#0,9526,1,0
28605,VincentZZH,0x608a9358354a93581e686ac7ffde9d5fadbcb7e0,vincentzzh#0,9526,1,0
31713,SuanNai,0xb8abe31a6caf1217d632190559b2c1fd909178ec,hebucc#0,9526,1,0
33694,Hsiu,0x4ffb83a8344f33453fbebe5e126534407ceb32f5,jasonhsiu#0,9526,1,0
35019,Jialin,0x290aa5081d6298c181949946893876a1b76bf144,0xjialin#0,9526,1,0
35098,木南Lynna,0x7d53ba1d70a66d572a90e3e80ad4253769340ee7,munan88052#0,9526,1,0
35348,Arjun,0x89c60c01f2e1d1b233253596bf1c2386bdfeb898,arjun003#0,9528,1,0
35541,Nechi,0x1b76b011c0a1e03896bfc8923be228e430bb9049,nechi5450#0,9528,1,0
36651,康师傅,0x4ed2f7eadd13cdc339b67f371610bf26224e4b98,jamk#0,9528,1,0
38537,WenQian,0x5b228fcb60a95f7e749e00c4b88154fc17e706dd,wenqian2020#0,9526,1,0
39936,ShawnaZ,0x098f2c764f892c24b9abb9656761eb5946370b35,shawna.z.#0,9526,1,0
