uid,name,address,discord_handle,option,weight,time
26620,CyberCaf,0xab206fb4b72009c5c7e78c2a91b0b8e63fb73e34,coffee9999#0,9521,1,0
27191,owenzhang,0x29faeb62f4e9e1456c2feed5c6f27b13fae91dae,owenzhang#0,9521,1,0
27935,HenryL,0x10ea167893cb51500ec829222e3d17a968feb650,lilei105#0,9521,1,0
29609,pm3,0x52ff0010d4058bb726725ad76f542c53033d67a1,defi3#0,9523,1,0
31713,SuanNai,0xb8abe31a6caf1217d632190559b2c1fd909178ec,hebucc#0,9521,1,0
35348,Arjun,0x89c60c01f2e1d1b233253596bf1c2386bdfeb898,arjun003#0,9521,1,0
36651,康师傅,0x4ed2f7eadd13cdc339b67f371610bf26224e4b98,jamk#0,9521,1,0
37343,古忆Stalla,0x902b13e46305e3ae10f70871c6d0bca9e5446b07,undefined,9521,1,0
38537,WenQian,0x5b228fcb60a95f7e749e00c4b88154fc17e706dd,wenqian2020#0,9521,1,0
39936,ShawnaZ,0x098f2c764f892c24b9abb9656761eb5946370b35,shawna.z.#0,9521,1,0
41547,ines2024,0x3f13c31474141f6912eed296220c0996c90253d2,undefined,9521,1,0
