uid,name,address,discord_handle,option,weight,time
9106,AlanWei,0xc341683d1ee57b13ab90a1fc00f38dc6f7afdd14,akounomamajia#0,8724,1,0
26620,CyberCaf,0xab206fb4b72009c5c7e78c2a91b0b8e63fb73e34,coffee9999#0,8724,1,0
28349,Queeny,0x7a6ff8906f68c0ceafdd61c2e5d39834cf0b39f1,queeny4247#0,8723,1,0
28351,sirs,0x9e89a144f7c05eb0d258b61a71d00bca79e42715,laowaipo#0,8723,1,0
29609,pm3,0x52ff0010d4058bb726725ad76f542c53033d67a1,defi3#0,8724,1,0
33694,Hsiu,0x4ffb83a8344f33453fbebe5e126534407ceb32f5,jasonhsiu#0,8724,1,0
34133,wa1t0n,0x6bd68d667eccea663b2a2bee1311f7ad6c817602,wa1t0n.#0,8723,1,0
35019,Jialin,0x290aa5081d6298c181949946893876a1b76bf144,0xjialin#0,8723,1,0
35098,木南Lynna,0x7d53ba1d70a66d572a90e3e80ad4253769340ee7,munan88052#0,8723,1,0
35348,Arjun,0x89c60c01f2e1d1b233253596bf1c2386bdfeb898,arjun003#0,8724,1,0
35541,Nechi,0x1b76b011c0a1e03896bfc8923be228e430bb9049,nechi5450#0,8723,1,0
36619,T1NG,0x47a7202a726324788609003549675f1dbc645b07,t1ng8435#0,8723,1,0
36651,康师傅,0x4ed2f7eadd13cdc339b67f371610bf26224e4b98,jamk#0,8723,1,0
38537,WenQian,0x5b228fcb60a95f7e749e00c4b88154fc17e706dd,wenqian2020#0,8723,1,0
39169,Frozen,0x82944b68bb92fa11764041aa61204b5fdc85f429,0xfrozen#0,8724,1,0
41547,ines2024,0x3f13c31474141f6912eed296220c0996c90253d2,undefined,8723,1,0
