uid,name,address,discord_handle,option,weight,time
7027,Alex,0x42b81011a367d3c7f4e4b570fadd51209c93f287,alexgiantwhale#0,9355,1,0
9106,AlanWei,0xc341683d1ee57b13ab90a1fc00f38dc6f7afdd14,akounomamajia#0,9355,1,0
27779,Thomas.dh,0x991b1ade06d49454fd7a2caeaf31f908e00d1c63,nirvana.dinghui#0,9353,1,0
29609,pm3,0x52ff0010d4058bb726725ad76f542c53033d67a1,defi3#0,9355,1,0
30348,Hal,0xdafe3083bd4865ade8fea183c0e058a585bab68b,shot86#0,9353,1,0
31713,SuanNai,0xb8abe31a6caf1217d632190559b2c1fd909178ec,hebucc#0,9355,1,0
33694,Hsiu,0x4ffb83a8344f33453fbebe5e126534407ceb32f5,jasonhsiu#0,9355,1,0
35098,木南Lynna,0x7d53ba1d70a66d572a90e3e80ad4253769340ee7,munan88052#0,9353,1,0
35348,Arjun,0x89c60c01f2e1d1b233253596bf1c2386bdfeb898,arjun003#0,9355,1,0
37343,古忆Stalla,0x902b13e46305e3ae10f70871c6d0bca9e5446b07,undefined,9355,1,0
38537,WenQian,0x5b228fcb60a95f7e749e00c4b88154fc17e706dd,wenqian2020#0,9355,1,0
39936,ShawnaZ,0x098f2c764f892c24b9abb9656761eb5946370b35,shawna.z.#0,9355,1,0
41547,ines2024,0x3f13c31474141f6912eed296220c0996c90253d2,undefined,9353,1,0
