uid,name,address,discord_handle,option,weight,time
12858,shawnw,0x27b503fd677dd889ea3e7804df492d2d809e6052,shawn7046#0,9558,1,0
26620,CyberCaf,0xab206fb4b72009c5c7e78c2a91b0b8e63fb73e34,coffee9999#0,9558,1,0
27779,Thomas.dh,0x991b1ade06d49454fd7a2caeaf31f908e00d1c63,nirvana.dinghui#0,9558,1,0
30087,lizi,0xb8aee482305b7b219704350786fce47847cec996,lizi2049#0,9558,1,0
30348,Hal,0xdafe3083bd4865ade8fea183c0e058a585bab68b,shot86#0,9558,1,0
33694,Hsiu,0x4ffb83a8344f33453fbebe5e126534407ceb32f5,jasonhsiu#0,9559,1,0
35098,木南Lynna,0x7d53ba1d70a66d572a90e3e80ad4253769340ee7,munan88052#0,9558,1,0
35541,Nechi,0x1b76b011c0a1e03896bfc8923be228e430bb9049,nechi5450#0,9558,1,0
36619,T1NG,0x47a7202a726324788609003549675f1dbc645b07,t1ng8435#0,9558,1,0
36651,康师傅,0x4ed2f7eadd13cdc339b67f371610bf26224e4b98,jamk#0,9558,1,0
38537,WenQian,0x5b228fcb60a95f7e749e00c4b88154fc17e706dd,wenqian2020#0,9557,1,0
39936,ShawnaZ,0x098f2c764f892c24b9abb9656761eb5946370b35,shawna.z.#0,9558,1,0
