uid,name,address,discord_handle,option,weight,time
7027,Alex,0x42b81011a367d3c7f4e4b570fadd51209c93f287,alexgiantwhale#0,9505,1,0
9106,AlanWei,0xc341683d1ee57b13ab90a1fc00f38dc6f7afdd14,akounomamajia#0,9505,1,0
26620,CyberCaf,0xab206fb4b72009c5c7e78c2a91b0b8e63fb73e34,coffee9999#0,9505,1,0
29609,pm3,0x52ff0010d4058bb726725ad76f542c53033d67a1,defi3#0,9505,1,0
30087,lizi,0xb8aee482305b7b219704350786fce47847cec996,lizi2049#0,9504,1,0
35098,木南Lynna,0x7d53ba1d70a66d572a90e3e80ad4253769340ee7,munan88052#0,9505,1,0
35541,Nechi,0x1b76b011c0a1e03896bfc8923be228e430bb9049,nechi5450#0,9505,1,0
37343,古忆Stalla,0x902b13e46305e3ae10f70871c6d0bca9e5446b07,undefined,9506,1,0
37381,Forever121,0x332345477db00239f88ca2eb015b159750cf3c44,forever_121#0,9505,1,0
38537,WenQian,0x5b228fcb60a95f7e749e00c4b88154fc17e706dd,wenqian2020#0,9504,1,0
41547,ines2024,0x3f13c31474141f6912eed296220c0996c90253d2,undefined,9505,1,0
