uid,name,address,discord_handle,option,weight,time
7027,Alex,0x42b81011a367d3c7f4e4b570fadd51209c93f287,alexgiantwhale#0,10749,1,0
7270,baiyu,0x8c913aec7443fe2018639133398955e0e17fb0c1,baiyuseedaonetwork#0,10750,1,0
12858,shawnw,0x27b503fd677dd889ea3e7804df492d2d809e6052,shawn7046#0,10749,1,0
26620,CyberCaf,0xab206fb4b72009c5c7e78c2a91b0b8e63fb73e34,coffee9999#0,10749,1,0
27191,owenzhang,0x29faeb62f4e9e1456c2feed5c6f27b13fae91dae,owenzhang#0,10749,1,0
29609,pm3,0x52ff0010d4058bb726725ad76f542c53033d67a1,defi3#0,10749,1,0
30087,lizi,0xb8aee482305b7b219704350786fce47847cec996,lizi2049#0,10749,1,0
30348,Hal,0xdafe3083bd4865ade8fea183c0e058a585bab68b,shot86#0,10749,1,0
35019,Jialin,0x290aa5081d6298c181949946893876a1b76bf144,0xjialin#0,10749,1,0
35098,木南Lynna,0x7d53ba1d70a66d572a90e3e80ad4253769340ee7,munan88052#0,10749,1,0
35541,Nechi,0x1b76b011c0a1e03896bfc8923be228e430bb9049,nechi5450#0,10749,1,0
36619,T1NG,0x47a7202a726324788609003549675f1dbc645b07,t1ng8435#0,10749,1,0
38537,WenQian,0x5b228fcb60a95f7e749e00c4b88154fc17e706dd,wenqian2020#0,10748,1,0
39169,Frozen,0x82944b68bb92fa11764041aa61204b5fdc85f429,0xfrozen#0,10749,1,0
39170,WCY,0xd85c413da833cebd8338138ccefa04979df70e8e,wendychaung#0,10749,1,0
39171,Joannacool,0x9d6b1a15d476bfbbdf4274ef6b405086cd7258f9,.lunakk#0,10749,1,0
39173,StephanAnn,0x4564d5a8bb409272f1fb4ae4c8b45fc0eafd709d,fooooobar#0,10749,1,0
39454,AshleyJin,0xaaf2f3a917e5ac907efd9c0f3fd752cc9d66dc08,ashleyjin#0,10749,1,0
39936,ShawnaZ,0x098f2c764f892c24b9abb9656761eb5946370b35,shawna.z.#0,10749,1,0
40232,EvilAmanda,0x4d4b78d37090ed3e1eae6779ba2c3d6728052915,wztsui#0,10749,1,0
41547,ines2024,0x3f13c31474141f6912eed296220c0996c90253d2,undefined,10750,1,0
