uid,name,address,discord_handle,option,weight,time
7270,baiyu,0x8c913aec7443fe2018639133398955e0e17fb0c1,baiyuseedaonetwork#0,10532,1,0
9106,AlanWei,0xc341683d1ee57b13ab90a1fc00f38dc6f7afdd14,akounomamajia#0,10532,1,0
12858,shawnw,0x27b503fd677dd889ea3e7804df492d2d809e6052,shawn7046#0,10532,1,0
26620,CyberCaf,0xab206fb4b72009c5c7e78c2a91b0b8e63fb73e34,coffee9999#0,10533,1,0
27191,owenzhang,0x29faeb62f4e9e1456c2feed5c6f27b13fae91dae,owenzhang#0,10532,1,0
27779,Thomas.dh,0x991b1ade06d49454fd7a2caeaf31f908e00d1c63,nirvana.dinghui#0,10532,1,0
29609,pm3,0x52ff0010d4058bb726725ad76f542c53033d67a1,defi3#0,10532,1,0
30087,lizi,0xb8aee482305b7b219704350786fce47847cec996,lizi2049#0,10532,1,0
31713,SuanNai,0xb8abe31a6caf1217d632190559b2c1fd909178ec,hebucc#0,10532,1,0
35098,木南Lynna,0x7d53ba1d70a66d572a90e3e80ad4253769340ee7,munan88052#0,10532,1,0
38537,WenQian,0x5b228fcb60a95f7e749e00c4b88154fc17e706dd,wenqian2020#0,10532,1,0
39173,StephanAnn,0x4564d5a8bb409272f1fb4ae4c8b45fc0eafd709d,fooooobar#0,10532,1,0
39936,ShawnaZ,0x098f2c764f892c24b9abb9656761eb5946370b35,shawna.z.#0,10533,1,0
