uid,name,address,discord_handle,option,weight,time
7027,Alex,0x42b81011a367d3c7f4e4b570fadd51209c93f287,alexgiantwhale#0,10374,1,0
26620,CyberCaf,0xab206fb4b72009c5c7e78c2a91b0b8e63fb73e34,coffee9999#0,10374,1,0
27191,owenzhang,0x29faeb62f4e9e1456c2feed5c6f27b13fae91dae,owenzhang#0,10374,1,0
27779,Thomas.dh,0x991b1ade06d49454fd7a2caeaf31f908e00d1c63,nirvana.dinghui#0,10376,1,0
28605,VincentZZH,0x608a9358354a93581e686ac7ffde9d5fadbcb7e0,vincentzzh#0,10374,1,0
30087,lizi,0xb8aee482305b7b219704350786fce47847cec996,lizi2049#0,10374,1,0
33694,Hsiu,0x4ffb83a8344f33453fbebe5e126534407ceb32f5,jasonhsiu#0,10374,1,0
35541,Nechi,0x1b76b011c0a1e03896bfc8923be228e430bb9049,nechi5450#0,10374,1,0
36619,T1NG,0x47a7202a726324788609003549675f1dbc645b07,t1ng8435#0,10374,1,0
37343,古忆Stalla,0x902b13e46305e3ae10f70871c6d0bca9e5446b07,undefined,10374,1,0
38537,WenQian,0x5b228fcb60a95f7e749e00c4b88154fc17e706dd,wenqian2020#0,10376,1,0
39169,Frozen,0x82944b68bb92fa11764041aa61204b5fdc85f429,0xfrozen#0,10374,1,0
39170,WCY,0xd85c413da833cebd8338138ccefa04979df70e8e,wendychaung#0,10374,1,0
39173,StephanAnn,0x4564d5a8bb409272f1fb4ae4c8b45fc0eafd709d,fooooobar#0,10374,1,0
39936,ShawnaZ,0x098f2c764f892c24b9abb9656761eb5946370b35,shawna.z.#0,10374,1,0
40232,EvilAmanda,0x4d4b78d37090ed3e1eae6779ba2c3d6728052915,wztsui#0,10374,1,0
