uid,name,address,discord_handle,option,weight,time
27191,owenzhang,0x29faeb62f4e9e1456c2feed5c6f27b13fae91dae,owenzhang#0,10373,1,0
29609,pm3,0x52ff0010d4058bb726725ad76f542c53033d67a1,defi3#0,10371,1,0
30087,lizi,0xb8aee482305b7b219704350786fce47847cec996,lizi2049#0,10371,1,0
30348,Hal,0xdafe3083bd4865ade8fea183c0e058a585bab68b,shot86#0,10371,1,0
35019,Jialin,0x290aa5081d6298c181949946893876a1b76bf144,0xjialin#0,10371,1,0
35098,木南Lynna,0x7d53ba1d70a66d572a90e3e80ad4253769340ee7,munan88052#0,10371,1,0
38537,WenQian,0x5b228fcb60a95f7e749e00c4b88154fc17e706dd,wenqian2020#0,10373,1,0
39173,StephanAnn,0x4564d5a8bb409272f1fb4ae4c8b45fc0eafd709d,fooooobar#0,10371,1,0
41547,ines2024,0x3f13c31474141f6912eed296220c0996c90253d2,undefined,10371,1,0
43280,Guest#7071825519,0x6098E17a2945d2858368329e03c0a4A64A549814,undefined,10371,1,0
